,longitude,latitude,housing_median_age,population,households,median_income,median_house_value,ocean_proximity,avg_rooms_per_household,avg_bedrooms_per_household
239,-122.2,37.79,45.0,1410.0,480.0,2.7788,115400.0,NEAR BAY,4.210416666666666,1.1
240,-122.21,37.78,46.0,1390.0,569.0,2.7352,137300.0,NEAR BAY,3.9349736379613356,0.8927943760984183
241,-122.21,37.78,52.0,1065.0,269.0,1.8472,137000.0,NEAR BAY,5.4907063197026025,1.1152416356877324
242,-122.21,37.78,52.0,792.0,245.0,2.6583,142600.0,NEAR BAY,4.310204081632653,0.9142857142857143
243,-122.21,37.78,49.0,779.0,245.0,3.0536,137500.0,NEAR BAY,3.6653061224489796,0.9959183673469387
244,-122.22,37.78,44.0,2269.0,610.0,2.3906,111700.0,NEAR BAY,4.865573770491803,1.1639344262295082
245,-122.21,37.78,43.0,1227.0,407.0,1.7188,126800.0,NEAR BAY,4.181818181818182,1.1302211302211302
246,-122.21,37.78,47.0,753.0,241.0,2.625,111300.0,NEAR BAY,3.6556016597510372,1.0290456431535269
247,-122.22,37.77,40.0,547.0,135.0,2.8015,114800.0,NEAR BAY,3.6592592592592594,0.8444444444444444
248,-122.22,37.78,50.0,1807.0,440.0,1.7276,102300.0,NEAR BAY,4.036363636363636,1.075
249,-122.22,37.78,44.0,1700.0,495.0,2.0801,131900.0,NEAR BAY,3.38989898989899,1.0383838383838384
250,-122.22,37.78,51.0,1543.0,393.0,2.489,119100.0,NEAR BAY,4.1653944020356235,1.178117048346056
251,-122.21,37.76,52.0,1085.0,300.0,1.7546,80600.0,NEAR BAY,4.733333333333333,1.0466666666666666
252,-122.21,37.77,52.0,353.0,137.0,4.0904,80600.0,NEAR BAY,4.313868613138686,1.2627737226277371
253,-122.21,37.77,52.0,473.0,149.0,2.6765,88800.0,NEAR BAY,5.0,1.0268456375838926
254,-122.2,37.77,49.0,1621.0,483.0,2.4338,102400.0,NEAR BAY,4.703933747412008,1.031055900621118
255,-122.21,37.77,46.0,1183.0,354.0,2.3309,98700.0,NEAR BAY,3.4858757062146895,1.0593220338983051
256,-122.21,37.77,43.0,836.0,277.0,2.2604,100000.0,NEAR BAY,3.6714801444043323,1.184115523465704
257,-122.19,37.77,42.0,900.0,263.0,1.8039,92300.0,NEAR BAY,3.543726235741445,0.9657794676806084
258,-122.2,37.77,39.0,1888.0,537.0,2.2562,94800.0,NEAR BAY,5.007448789571694,1.111731843575419
259,-122.2,37.77,41.0,1024.0,341.0,2.0562,102000.0,NEAR BAY,4.536656891495602,1.217008797653959
260,-122.2,37.78,52.0,1225.0,423.0,3.5398,158400.0,NEAR BAY,5.4373522458628845,1.0472813238770686
261,-122.2,37.78,39.0,1071.0,376.0,3.1167,121600.0,NEAR BAY,4.659574468085107,1.0611702127659575
262,-122.2,37.78,50.0,1128.0,378.0,2.5401,129100.0,NEAR BAY,4.939153439153439,1.066137566137566
263,-122.2,37.77,43.0,1537.0,484.0,2.898,121400.0,NEAR BAY,5.020661157024794,1.037190082644628
264,-122.21,37.78,44.0,1240.0,393.0,2.3125,102800.0,NEAR BAY,4.399491094147582,1.0534351145038168
265,-122.19,37.78,52.0,469.0,168.0,2.875,160000.0,NEAR BAY,6.107142857142857,1.0714285714285714
266,-122.19,37.77,52.0,1086.0,425.0,3.3715,143900.0,NEAR BAY,5.105882352941176,1.0070588235294118
267,-122.19,37.77,52.0,1144.0,417.0,3.5114,151200.0,NEAR BAY,5.585131894484412,1.0671462829736211
268,-122.19,37.78,52.0,1109.0,375.0,4.3125,164400.0,NEAR BAY,6.645333333333333,1.1066666666666667
269,-122.19,37.78,52.0,984.0,369.0,3.22,156500.0,NEAR BAY,5.956639566395664,1.075880758807588
270,-122.18,37.78,33.0,575.0,47.0,3.875,225000.0,NEAR BAY,3.021276595744681,0.6595744680851063
271,-122.19,37.78,49.0,496.0,209.0,5.2328,174200.0,NEAR BAY,5.660287081339713,0.9808612440191388
272,-122.19,37.78,52.0,555.0,190.0,3.7262,166900.0,NEAR BAY,5.631578947368421,1.0157894736842106
273,-122.2,37.78,45.0,869.0,327.0,4.5893,163500.0,NEAR BAY,5.400611620795107,1.0152905198776758
274,-122.18,37.79,39.0,236.0,106.0,5.2578,253000.0,NEAR BAY,5.820754716981132,0.8962264150943396
275,-122.18,37.79,41.0,626.0,214.0,7.0875,240700.0,NEAR BAY,6.593457943925234,1.088785046728972
276,-122.18,37.79,46.0,922.0,329.0,3.9712,208100.0,NEAR BAY,6.410334346504559,1.1762917933130699
277,-122.19,37.79,47.0,582.0,256.0,2.9514,198100.0,NEAR BAY,4.80078125,0.94921875
278,-122.19,37.79,50.0,546.0,201.0,2.6667,172800.0,NEAR BAY,4.746268656716418,1.0796019900497513
279,-122.18,37.81,37.0,620.0,266.0,5.4446,336700.0,NEAR BAY,6.176691729323308,0.9849624060150376
280,-122.18,37.8,34.0,442.0,195.0,6.2838,318200.0,NEAR BAY,6.948717948717949,1.0
281,-122.18,37.8,23.0,955.0,328.0,6.7527,285800.0,NEAR BAY,7.064024390243903,1.024390243902439
282,-122.13,37.77,24.0,916.0,324.0,7.0712,293000.0,NEAR BAY,7.589506172839506,0.9783950617283951
283,-122.16,37.79,22.0,4985.0,1967.0,5.9849,371000.0,NEAR BAY,6.528723945094052,1.0411794611082867
284,-122.17,37.78,42.0,651.0,267.0,3.6875,157300.0,NEAR BAY,5.707865168539326,0.9737827715355806
285,-122.17,37.77,30.0,1704.0,703.0,2.875,135300.0,NEAR BAY,4.731152204836415,1.0611664295874823
286,-122.18,37.78,43.0,1085.0,407.0,3.4205,136700.0,NEAR BAY,4.877149877149877,1.0810810810810811
287,-122.18,37.78,50.0,713.0,284.0,3.2984,160700.0,NEAR BAY,5.78169014084507,1.1338028169014085
288,-122.17,37.78,49.0,468.0,181.0,3.875,140600.0,NEAR BAY,4.933701657458563,0.9779005524861878
289,-122.17,37.78,52.0,296.0,121.0,4.175,144000.0,NEAR BAY,5.396694214876033,1.0578512396694215
290,-122.16,37.77,47.0,570.0,218.0,4.375,161900.0,NEAR BAY,5.761467889908257,
291,-122.16,37.77,48.0,446.0,180.0,4.7708,156300.0,NEAR BAY,5.427777777777778,1.0777777777777777
292,-122.16,37.77,45.0,968.0,384.0,3.5739,176000.0,NEAR BAY,6.052083333333333,1.0338541666666667
293,-122.16,37.77,39.0,857.0,316.0,3.0958,145800.0,NEAR BAY,5.0094936708860756,1.1044303797468353
294,-122.17,37.77,39.0,912.0,322.0,3.3958,141900.0,NEAR BAY,5.0062111801242235,1.062111801242236
295,-122.17,37.77,31.0,1360.0,452.0,1.871,90700.0,NEAR BAY,5.3628318584070795,1.1792035398230087
296,-122.17,37.76,41.0,1074.0,355.0,1.9356,90600.0,NEAR BAY,4.490140845070423,1.0338028169014084
297,-122.17,37.76,47.0,965.0,382.0,2.1842,107900.0,NEAR BAY,5.544502617801047,1.081151832460733
298,-122.18,37.76,37.0,933.0,320.0,2.2917,107000.0,NEAR BAY,4.921875,1.11875
299,-122.17,37.76,38.0,987.0,354.0,2.4333,98200.0,NEAR BAY,4.983050847457627,1.1214689265536724
300,-122.18,37.76,50.0,907.0,246.0,1.9479,89500.0,NEAR BAY,4.82520325203252,1.0609756097560976
301,-122.18,37.76,52.0,447.0,165.0,3.9063,93800.0,NEAR BAY,4.569696969696969,1.0606060606060606
302,-122.18,37.76,49.0,1299.0,451.0,1.8407,96700.0,NEAR BAY,5.117516629711751,1.0022172949002217
303,-122.18,37.77,27.0,396.0,157.0,2.0786,97500.0,NEAR BAY,5.789808917197452,1.5031847133757963
304,-122.18,37.77,42.0,877.0,268.0,2.8125,97300.0,NEAR BAY,4.402985074626866,0.9589552238805971
305,-122.18,37.76,43.0,1111.0,367.0,1.8913,91200.0,NEAR BAY,5.498637602179836,1.111716621253406
306,-122.19,37.76,49.0,790.0,269.0,1.7056,91400.0,NEAR BAY,5.08550185873606,1.0483271375464684
307,-122.18,37.77,52.0,1479.0,554.0,2.2768,96200.0,NEAR BAY,4.953068592057762,0.9873646209386282
308,-122.18,37.77,51.0,1173.0,438.0,3.2552,120100.0,NEAR BAY,4.810502283105023,1.0753424657534247
309,-122.18,37.77,52.0,1029.0,366.0,2.0556,100000.0,NEAR BAY,4.775956284153006,0.9890710382513661
310,-122.19,37.76,52.0,1030.0,350.0,2.4659,94700.0,NEAR BAY,5.782857142857143,1.1171428571428572
311,-122.2,37.76,47.0,826.0,279.0,1.75,85700.0,NEAR BAY,4.0,0.9283154121863799
312,-122.19,37.77,41.0,1412.0,454.0,2.0469,89300.0,NEAR BAY,4.484581497797357,1.1233480176211454
313,-122.19,37.77,45.0,1132.0,349.0,2.7159,101400.0,NEAR BAY,5.306590257879656,1.1260744985673352
314,-122.19,37.76,41.0,522.0,159.0,1.2083,72500.0,NEAR BAY,5.7924528301886795,1.3018867924528301
315,-122.19,37.76,45.0,630.0,237.0,1.925,74100.0,NEAR BAY,4.198312236286919,1.0042194092827004
316,-122.2,37.75,36.0,531.0,133.0,1.5809,70000.0,NEAR BAY,4.556390977443609,0.9924812030075187
317,-122.2,37.76,37.0,1925.0,667.0,1.4097,84600.0,NEAR BAY,4.017991004497751,1.103448275862069
318,-122.19,37.76,38.0,1144.0,351.0,0.7683,81800.0,NEAR BAY,4.253561253561253,1.0541310541310542
319,-122.19,37.75,19.0,1481.0,520.0,1.3194,81400.0,NEAR BAY,4.244230769230769,1.0865384615384615
320,-122.19,37.75,28.0,435.0,162.0,0.8012,81800.0,NEAR BAY,5.283950617283951,1.1666666666666667
321,-122.19,37.76,26.0,984.0,303.0,1.9479,85800.0,NEAR BAY,4.267326732673268,0.9801980198019802
322,-122.19,37.74,36.0,567.0,159.0,1.1765,87100.0,NEAR BAY,5.327044025157233,1.3333333333333333
323,-122.18,37.74,42.0,380.0,123.0,2.3456,83500.0,NEAR BAY,4.3983739837398375,1.2520325203252032
324,-122.19,37.73,44.0,825.0,244.0,2.1538,79700.0,NEAR BAY,4.368852459016393,1.0368852459016393
325,-122.19,37.74,43.0,417.0,155.0,2.5139,83400.0,NEAR BAY,4.561290322580645,0.9483870967741935
326,-122.19,37.73,45.0,801.0,287.0,1.2625,84700.0,NEAR BAY,5.32404181184669,1.0139372822299653
327,-122.18,37.73,42.0,646.0,198.0,2.9063,80000.0,NEAR BAY,4.590909090909091,1.0858585858585859
328,-122.18,37.73,43.0,855.0,285.0,2.5192,76400.0,NEAR BAY,4.8807017543859645,1.0280701754385966
329,-122.18,37.73,44.0,435.0,136.0,2.1111,79700.0,NEAR BAY,4.029411764705882,0.875
330,-122.18,37.73,42.0,2736.0,780.0,2.455,82400.0,NEAR BAY,5.223076923076923,1.1205128205128205
331,-122.17,37.74,41.0,1481.0,414.0,2.4028,97700.0,NEAR BAY,3.896135265700483,1.0748792270531402
332,-122.17,37.74,47.0,327.0,137.0,2.15,97200.0,NEAR BAY,3.3795620437956204,0.9781021897810219
333,-122.17,37.74,43.0,494.0,179.0,2.4776,101600.0,NEAR BAY,4.569832402234637,1.0782122905027933
334,-122.17,37.73,43.0,1231.0,341.0,2.1587,86500.0,NEAR BAY,4.319648093841642,1.0879765395894427
335,-122.18,37.74,35.0,323.0,109.0,1.8438,90500.0,NEAR BAY,4.623853211009174,1.1559633027522935
336,-122.17,37.74,46.0,749.0,225.0,3.0298,107600.0,NEAR BAY,4.56,1.0044444444444445
337,-122.17,37.74,46.0,693.0,178.0,2.25,84200.0,NEAR BAY,4.320224719101123,1.0280898876404494
338,-122.18,37.74,46.0,1339.0,354.0,2.2467,88900.0,NEAR BAY,5.940677966101695,1.1045197740112995
339,-122.18,37.75,45.0,282.0,80.0,4.0469,80700.0,NEAR BAY,4.125,0.95
340,-122.18,37.75,46.0,621.0,195.0,1.325,87100.0,NEAR BAY,4.825641025641025,1.117948717948718
341,-122.17,37.75,38.0,732.0,259.0,1.6196,85100.0,NEAR BAY,3.83011583011583,
342,-122.18,37.75,45.0,901.0,260.0,2.1731,82000.0,NEAR BAY,3.8076923076923075,1.0038461538461538
343,-122.19,37.75,36.0,482.0,150.0,1.9167,82800.0,NEAR BAY,7.506666666666667,1.7533333333333334
344,-122.18,37.75,43.0,652.0,213.0,2.069,84600.0,NEAR BAY,4.863849765258216,1.0938967136150235
345,-122.18,37.75,36.0,651.0,166.0,1.712,82100.0,NEAR BAY,6.307228915662651,1.2891566265060241
346,-122.17,37.76,33.0,999.0,286.0,2.5625,89300.0,NEAR BAY,4.475524475524476,1.0734265734265733
347,-122.17,37.75,43.0,907.0,306.0,1.9821,98300.0,NEAR BAY,5.186274509803922,1.0457516339869282
348,-122.17,37.75,41.0,828.0,230.0,2.5043,92300.0,NEAR BAY,5.465217391304348,1.1782608695652175
349,-122.17,37.75,44.0,763.0,254.0,2.3281,88800.0,NEAR BAY,4.7952755905511815,0.9763779527559056
350,-122.17,37.75,48.0,935.0,349.0,1.4375,90000.0,NEAR BAY,5.017191977077364,1.1174785100286533
351,-122.16,37.76,45.0,1437.0,484.0,2.5122,95500.0,NEAR BAY,4.75,1.06198347107438
352,-122.16,37.75,38.0,1516.0,482.0,1.5625,91700.0,NEAR BAY,5.097510373443983,1.2946058091286308
353,-122.17,37.75,47.0,597.0,185.0,3.1587,100400.0,NEAR BAY,5.394594594594595,1.1405405405405404
354,-122.17,37.76,40.0,949.0,342.0,1.8426,94800.0,NEAR BAY,4.926900584795321,1.0029239766081872
355,-122.16,37.76,46.0,881.0,302.0,4.6696,164300.0,NEAR BAY,6.049668874172186,1.0165562913907285
356,-122.16,37.76,36.0,1438.0,519.0,2.4598,155500.0,NEAR BAY,5.358381502890174,1.1059730250481696
357,-122.15,37.76,39.0,763.0,270.0,6.0749,196900.0,NEAR BAY,6.7518518518518515,1.0592592592592593
358,-122.14,37.77,27.0,1297.0,355.0,4.8304,279100.0,NEAR BAY,6.27887323943662,1.028169014084507
359,-122.14,37.76,34.0,545.0,211.0,5.5701,252800.0,NEAR BAY,7.170616113744076,1.09478672985782
360,-122.13,37.76,26.0,1222.0,533.0,5.37,275400.0,NEAR BAY,6.127579737335835,0.9212007504690432
361,-122.12,37.75,33.0,808.0,219.0,6.86,250000.0,NEAR BAY,8.26027397260274,1.1917808219178083
362,-122.12,37.75,28.0,329.0,109.0,7.6923,329800.0,NEAR BAY,7.284403669724771,1.018348623853211
363,-122.14,37.75,36.0,299.0,109.0,4.0313,195500.0,NEAR BAY,6.330275229357798,0.963302752293578
364,-122.14,37.75,33.0,579.0,202.0,6.8323,255900.0,NEAR BAY,6.603960396039604,0.9900990099009901
365,-122.13,37.75,30.0,137.0,50.0,4.975,311100.0,NEAR BAY,8.28,1.08
366,-122.13,37.75,36.0,229.0,93.0,5.3602,330000.0,NEAR BAY,8.258064516129032,1.0
367,-122.13,37.74,41.0,1476.0,648.0,5.0,248900.0,NEAR BAY,6.790123456790123,1.0277777777777777
368,-122.16,37.75,46.0,429.0,154.0,2.925,142900.0,NEAR BAY,6.194805194805195,1.0454545454545454
369,-122.15,37.75,40.0,849.0,255.0,3.8913,126300.0,NEAR BAY,5.666666666666667,1.003921568627451
370,-122.15,37.75,44.0,946.0,331.0,3.225,135800.0,NEAR BAY,5.854984894259819,1.2054380664652569
371,-122.15,37.74,41.0,571.0,191.0,3.1458,130600.0,NEAR BAY,4.481675392670157,0.9319371727748691
372,-122.16,37.75,24.0,1137.0,386.0,2.537,107900.0,NEAR BAY,4.637305699481865,1.1761658031088082
373,-122.16,37.75,44.0,378.0,135.0,2.5568,111100.0,NEAR BAY,4.57037037037037,0.9703703703703703
374,-122.15,37.74,43.0,853.0,272.0,3.5083,122000.0,NEAR BAY,5.084558823529412,1.0110294117647058
375,-122.15,37.74,49.0,764.0,282.0,3.3125,118000.0,NEAR BAY,4.698581560283688,0.9822695035460993
376,-122.16,37.75,40.0,928.0,261.0,1.8235,95200.0,NEAR BAY,4.7011494252873565,1.1264367816091954
377,-122.16,37.75,35.0,406.0,133.0,3.8047,94300.0,NEAR BAY,5.015037593984962,1.0526315789473684
378,-122.17,37.74,34.0,824.0,280.0,2.2917,92500.0,NEAR BAY,4.367857142857143,1.0035714285714286
379,-122.17,37.75,37.0,835.0,259.0,2.4962,91800.0,NEAR BAY,5.324324324324325,1.1081081081081081
380,-122.16,37.74,43.0,826.0,295.0,4.0417,109400.0,NEAR BAY,5.2,1.0169491525423728
381,-122.16,37.74,46.0,567.0,211.0,3.4844,129500.0,NEAR BAY,4.876777251184834,0.8578199052132701
382,-122.16,37.74,52.0,355.0,144.0,4.1458,143400.0,NEAR BAY,5.354166666666667,1.0208333333333333
383,-122.16,37.74,47.0,533.0,166.0,2.625,98200.0,NEAR BAY,4.963855421686747,1.3433734939759037
384,-122.16,37.74,44.0,609.0,215.0,2.0227,103100.0,NEAR BAY,5.102325581395349,1.1116279069767443
385,-122.29,37.9,49.0,576.0,236.0,3.3333,276800.0,NEAR BAY,5.436440677966102,1.0084745762711864
386,-122.29,37.9,52.0,594.0,286.0,5.338,270900.0,NEAR BAY,5.608391608391608,0.9195804195804196
387,-122.29,37.89,52.0,870.0,377.0,3.4732,246200.0,NEAR BAY,5.962864721485412,1.1193633952254642
388,-122.3,37.9,38.0,1027.0,509.0,3.5125,224200.0,NEAR BAY,4.445972495088409,1.0255402750491158
389,-122.29,37.89,52.0,693.0,326.0,3.1375,229100.0,NEAR BAY,4.819018404907975,1.0705521472392638
390,-122.3,37.89,46.0,815.0,375.0,2.8036,211600.0,NEAR BAY,4.053333333333334,1.072
391,-122.3,37.9,15.0,2420.0,1146.0,4.5824,256100.0,NEAR BAY,4.43542757417103,1.057591623036649
392,-122.3,37.89,36.0,518.0,276.0,3.0208,206300.0,NEAR BAY,3.902173913043478,1.0615942028985508
393,-122.3,37.89,52.0,620.0,275.0,4.0875,221300.0,NEAR BAY,4.538181818181818,1.029090909090909
394,-122.33,37.89,42.0,551.0,266.0,4.5268,207400.0,NEAR BAY,5.045112781954887,1.093984962406015
395,-122.34,37.88,37.0,2556.0,924.0,1.7375,350000.0,NEAR BAY,3.3127705627705626,1.0064935064935066
396,-122.29,37.89,52.0,1498.0,696.0,3.1795,218200.0,NEAR BAY,4.556034482758621,1.0028735632183907
397,-122.29,37.88,50.0,523.0,227.0,3.8672,216700.0,NEAR BAY,5.334801762114537,1.1497797356828194
398,-122.29,37.89,52.0,374.0,153.0,5.1675,270600.0,NEAR BAY,6.398692810457517,1.1437908496732025
399,-122.29,37.89,52.0,1004.0,371.0,5.1696,261400.0,NEAR BAY,6.115902964959568,1.0242587601078168
400,-122.28,37.88,52.0,769.0,334.0,4.2614,261300.0,NEAR BAY,5.520958083832335,0.9940119760479041
401,-122.29,37.89,52.0,940.0,423.0,5.0551,232200.0,NEAR BAY,5.148936170212766,0.9952718676122931
402,-122.27,37.9,42.0,645.0,256.0,5.6228,375400.0,NEAR BAY,6.4453125,1.0703125
403,-122.26,37.9,52.0,705.0,288.0,7.8864,357300.0,NEAR BAY,6.690972222222222,0.96875
404,-122.27,37.9,52.0,684.0,275.0,7.9556,374400.0,NEAR BAY,7.56,0.9927272727272727
405,-122.27,37.9,52.0,572.0,236.0,6.174,358800.0,NEAR BAY,7.639830508474576,1.0169491525423728
406,-122.27,37.9,52.0,671.0,253.0,6.9414,417500.0,NEAR BAY,8.067193675889328,1.0671936758893281
407,-122.27,37.89,52.0,975.0,365.0,8.8342,430500.0,NEAR BAY,8.345205479452055,1.021917808219178
408,-122.28,37.9,52.0,779.0,312.0,7.1754,362900.0,NEAR BAY,7.42948717948718,1.0512820512820513
409,-122.28,37.9,52.0,658.0,244.0,10.0825,397000.0,NEAR BAY,8.209016393442623,1.0245901639344261
410,-122.28,37.9,52.0,819.0,335.0,4.9083,346800.0,NEAR BAY,6.749253731343283,0.9791044776119403
411,-122.28,37.89,52.0,412.0,168.0,5.7912,327100.0,NEAR BAY,7.291666666666667,1.005952380952381
412,-122.28,37.89,52.0,835.0,369.0,4.5893,290100.0,NEAR BAY,6.273712737127371,1.1056910569105691
413,-122.28,37.89,52.0,722.0,306.0,5.4171,292000.0,NEAR BAY,6.764705882352941,1.0751633986928104
414,-122.28,37.89,52.0,1085.0,487.0,4.125,270900.0,NEAR BAY,5.371663244353183,0.971252566735113
415,-122.27,37.89,52.0,973.0,355.0,7.266,371100.0,NEAR BAY,7.436619718309859,1.0309859154929577
416,-122.27,37.89,52.0,723.0,272.0,5.3989,335600.0,NEAR BAY,7.272058823529412,1.0772058823529411
417,-122.26,37.9,37.0,903.0,362.0,7.8336,371300.0,NEAR BAY,6.132596685082873,0.925414364640884
418,-122.25,37.89,41.0,356.0,181.0,6.1593,344000.0,NEAR BAY,6.2154696132596685,1.0773480662983426
419,-122.26,37.89,52.0,1005.0,462.0,6.381,342200.0,NEAR BAY,6.662337662337662,1.0692640692640694
420,-122.26,37.89,52.0,1205.0,504.0,6.6828,370900.0,NEAR BAY,7.353174603174603,1.0535714285714286
421,-122.25,37.89,37.0,987.0,450.0,7.5385,350000.0,NEAR BAY,6.666666666666667,1.0155555555555555
422,-122.25,37.89,42.0,1031.0,448.0,6.7138,368600.0,NEAR BAY,6.390625,1.0267857142857142
423,-122.26,37.88,52.0,894.0,404.0,6.2425,391800.0,NEAR BAY,6.314356435643564,1.0321782178217822
424,-122.26,37.88,52.0,823.0,377.0,5.7979,415300.0,NEAR BAY,5.981432360742706,1.0875331564986737
425,-122.27,37.88,52.0,1232.0,621.0,4.2813,284900.0,NEAR BAY,5.4106280193236715,1.0434782608695652
426,-122.27,37.88,52.0,669.0,367.0,3.5417,287500.0,NEAR BAY,4.613079019073569,1.0653950953678475
427,-122.27,37.88,44.0,989.0,550.0,3.0132,272900.0,NEAR BAY,4.094545454545455,1.0763636363636364
428,-122.28,37.88,52.0,1058.0,464.0,4.1429,259600.0,NEAR BAY,5.377155172413793,1.0581896551724137
429,-122.28,37.88,52.0,506.0,207.0,4.1912,254500.0,NEAR BAY,5.763285024154589,0.966183574879227
430,-122.28,37.88,52.0,489.0,218.0,3.9167,235600.0,NEAR BAY,5.376146788990826,0.9862385321100917
431,-122.29,37.88,52.0,824.0,388.0,3.8897,218400.0,NEAR BAY,5.564432989690721,1.092783505154639
432,-122.29,37.88,48.0,1034.0,475.0,3.1065,229200.0,NEAR BAY,4.978947368421053,1.0315789473684212
433,-122.29,37.88,46.0,920.0,425.0,2.9926,192100.0,NEAR BAY,4.458823529411765,1.04
434,-122.29,37.88,52.0,841.0,380.0,3.556,179300.0,NEAR BAY,4.342105263157895,1.0394736842105263
435,-122.3,37.88,45.0,749.0,137.0,1.475,187500.0,NEAR BAY,3.3065693430656933,1.0656934306569343
436,-122.3,37.88,52.0,208.0,98.0,1.6971,138800.0,NEAR BAY,4.173469387755102,0.9897959183673469
437,-122.3,37.87,10.0,228.0,100.0,2.1705,150000.0,NEAR BAY,5.03,1.18
438,-122.3,37.86,50.0,287.0,128.0,2.75,140600.0,NEAR BAY,3.8984375,0.9921875
439,-122.29,37.85,52.0,218.0,106.0,2.5682,120000.0,NEAR BAY,4.5,1.1226415094339623
440,-122.3,37.88,46.0,854.0,355.0,2.9,144800.0,NEAR BAY,4.6394366197183095,1.0591549295774647
441,-122.3,37.87,52.0,1695.0,684.0,2.2208,144800.0,NEAR BAY,4.565789473684211,1.095029239766082
442,-122.28,37.88,52.0,403.0,172.0,3.2344,245500.0,NEAR BAY,5.563953488372093,1.0930232558139534
443,-122.28,37.87,52.0,288.0,131.0,3.5156,200000.0,NEAR BAY,4.4961832061068705,1.0076335877862594
444,-122.28,37.87,49.0,963.0,521.0,1.9805,173700.0,NEAR BAY,3.888675623800384,1.051823416506718
445,-122.29,37.87,50.0,1129.0,516.0,2.6684,185600.0,NEAR BAY,3.544573643410853,1.0387596899224807
446,-122.29,37.87,52.0,386.0,204.0,3.875,182600.0,NEAR BAY,4.387254901960785,0.9705882352941176
447,-122.28,37.88,52.0,811.0,406.0,3.006,227900.0,NEAR BAY,4.701970443349754,1.0246305418719213
448,-122.28,37.87,46.0,1293.0,675.0,2.543,220700.0,NEAR BAY,4.477037037037037,1.031111111111111
449,-122.28,37.87,46.0,805.0,431.0,2.8676,212000.0,NEAR BAY,4.122969837587007,1.0348027842227379
450,-122.27,37.88,52.0,1372.0,876.0,2.1907,271400.0,NEAR BAY,3.199771689497717,1.0616438356164384
451,-122.27,37.87,30.0,862.0,425.0,1.7778,268800.0,NEAR BAY,3.447058823529412,1.0329411764705883
452,-122.27,37.88,37.0,1152.0,616.0,2.52,277800.0,NEAR BAY,4.251623376623376,1.1071428571428572
453,-122.26,37.88,52.0,483.0,249.0,4.2788,332500.0,NEAR BAY,4.614457831325301,1.0240963855421688
454,-122.26,37.88,52.0,1558.0,573.0,2.944,338900.0,NEAR BAY,4.1239092495637,1.0541012216404886
455,-122.26,37.88,52.0,1798.0,769.0,1.725,287500.0,NEAR BAY,3.386215864759428,1.0884265279583876
456,-122.25,37.87,41.0,266.0,123.0,5.2289,384600.0,NEAR BAY,5.569105691056911,1.146341463414634
457,-122.25,37.87,42.0,2184.0,422.0,2.5562,371400.0,NEAR BAY,4.161137440758294,1.1018957345971565
458,-122.25,37.87,52.0,2016.0,477.0,0.949,350000.0,NEAR BAY,2.5241090146750524,0.9643605870020965
459,-122.25,37.87,52.0,1349.0,250.0,1.1696,500001.0,NEAR BAY,2.436,0.944
460,-122.26,37.87,52.0,3337.0,350.0,1.4012,175000.0,NEAR BAY,3.105714285714286,1.06
461,-122.26,37.87,52.0,1721.0,949.0,1.1859,241700.0,NEAR BAY,2.922023182297155,1.0516332982086407
462,-122.27,37.87,35.0,1675.0,1000.0,1.7464,216700.0,NEAR BAY,3.218,1.108
463,-122.27,37.87,49.0,707.0,350.0,2.8846,211300.0,NEAR BAY,3.857142857142857,1.0514285714285714
464,-122.27,37.87,52.0,1424.0,694.0,2.7372,210200.0,NEAR BAY,4.443804034582133,1.005763688760807
465,-122.28,37.86,52.0,393.0,189.0,3.8594,196400.0,NEAR BAY,4.962962962962963,1.0317460317460319
466,-122.28,37.87,52.0,828.0,339.0,3.5625,191700.0,NEAR BAY,5.348082595870206,1.0412979351032448
467,-122.28,37.87,52.0,571.0,292.0,2.2788,182300.0,NEAR BAY,4.222602739726027,1.0273972602739727
468,-122.29,37.87,44.0,1382.0,713.0,2.537,175000.0,NEAR BAY,3.5610098176718092,1.05890603085554
469,-122.29,37.87,46.0,792.0,321.0,2.525,165900.0,NEAR BAY,3.9470404984423677,1.0093457943925233
470,-122.29,37.86,52.0,815.0,372.0,1.9946,156900.0,NEAR BAY,4.475806451612903,1.086021505376344
471,-122.28,37.86,52.0,788.0,346.0,2.8214,164300.0,NEAR BAY,4.794797687861272,1.060693641618497
472,-122.29,37.87,52.0,1145.0,430.0,2.6165,150000.0,NEAR BAY,5.174418604651163,1.069767441860465
